reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id,candidate_power_station_name,candidate_accreditation_code,candidate_installed_capacity_mw,candidate_postcode,candidate_fuel_source,candidate_accreditation_start_date,candidate_accreditation_start_year,candidate_suspension_status,candidate_baseline_mwh,candidate_fuel_family,facility_match_method,facility_match_status,matched_power_station_name,matched_accreditation_code,matched_installed_capacity_mw,matched_postcode,matched_fuel_source,matched_accreditation_start_date,matched_accreditation_start_year,matched_suspension_status,matched_baseline_mwh,matched_fuel_family,facility_match_found,matched_is_renewable_power_station,business_entries_count,business_exits_count,employee_income_earners_count,mean_employee_income_aud,median_employee_income_aud,total_businesses_count,total_employee_income_million_aud,utilities_businesses_count
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,602970.0,167492.0,0.0,429.0,429.0,0.0,On,NEM,Solar,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,karadoc solar farm,karadoc solar farm,karadoc,karadoc solar farm holdco pty ltd,solar,3370,Karadoc Solar Farm - VIC,SRPVVCF1,112.459,3494.0,Solar,2018-10-24,2018.0,Unsuspended,0.0,solar,canonical_name_state,matched,Karadoc Solar Farm - VIC,SRPVVCF1,112.459,3494.0,Solar,2018-10-24 00:00:00,2018.0,Unsuspended,0.0,solar,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,506099.0,140583.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,bannerton solar farm,bannerton solar farm,bannerton,kiamco hanwha foresight bannerton pty ltd,solar,3373,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
KIATA WIND FARM HOLDINGS PTY LTD,Kiata Wind Farm Pty Ltd,F,VIC,458297.0,127305.0,47.0,269.0,316.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,kiata wind farm pty ltd,kiata wind farm,kiata,kiata wind farm holdings pty ltd,wind,3374,Kiata Wind Farm - VIC,WD00VC25,31.05,3418.0,Wind,2017-10-23,2017.0,Unsuspended,0.0,wind,canonical_name_state,matched,Kiata Wind Farm - VIC,WD00VC25,31.05,3418.0,Wind,2017-10-23 00:00:00,2017.0,Unsuspended,0.0,wind,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1739477.0,483188.0,115.0,1346.0,1461.0,0.0,Off,Off-grid,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,lal lal wind farm,lal lal wind farm,lal lal,lal lal wind farms nom co pty limited,wind,3375,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,42825.0,11896.0,938.0,0.0,938.0,0.08,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,ballarat renewable energy facility,ballarat renewable energy facility,ballarat facility,lms energy pty ltd,bioenergy,3389,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,14429.0,4008.0,286.0,0.0,286.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,bendigo renewable energy facility,bendigo renewable energy facility,bendigo facility,lms energy pty ltd,bioenergy,3390,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,31614.0,8782.0,632.0,0.0,632.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,drysdale renewable energy facility,drysdale renewable energy facility,drysdale facility,lms energy pty ltd,bioenergy,3395,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,270999.0,75278.0,5087.0,0.0,5087.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,hampton park renewable energy facility,hampton park renewable energy facility,hampton park facility,lms energy pty ltd,bioenergy,3398,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,20041.0,5567.0,413.0,0.0,413.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,mornington peninsula renewable energy facility,mornington peninsula renewable energy facility,mornington peninsula facility,lms energy pty ltd,bioenergy,3401,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,21044.0,5845.0,436.0,0.0,436.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,shepparton renewable energy facility,shepparton renewable energy facility,shepparton facility,lms energy pty ltd,bioenergy,3411,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,232457.0,64571.0,4699.0,0.0,4699.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,wollert renewable energy facility,wollert renewable energy facility,wollert facility,lms energy pty ltd,bioenergy,3416,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,127344.0,35373.0,2592.0,0.0,2592.0,0.07,On,NEM,Landfill Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,wyndham renewable energy facility,wyndham renewable energy facility,wyndham facility,lms energy pty ltd,bioenergy,3418,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MAROONA WIND FARM PTY LTD,Maroona Wind Farm,F,VIC,107647.0,29902.0,0.0,25.0,25.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,maroona wind farm,maroona wind farm,maroona,maroona wind farm pty ltd,wind,3422,Maroona Wind Farm - Vic,WD00VC27,6.9,3377.0,Wind,2018-01-10,2018.0,Unsuspended,0.0,wind,canonical_name_state,matched,Maroona Wind Farm - Vic,WD00VC27,6.9,3377.0,Wind,2018-01-10 00:00:00,2018.0,Unsuspended,0.0,wind,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,F,VIC,19173.0,5326.0,6886.0,264.0,7150.0,1.29,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,alfred hospital cogeneration plant,alfred hospital cogeneration plant,alfred hospital cogeneration,momentum energy pty limited,gas,3426,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,F,VIC,19999.0,5555.0,5932.0,226.0,6158.0,1.07,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,dandenong hospital cogeneration plant,dandenong hospital cogeneration plant,dandenong hospital cogeneration,momentum energy pty limited,gas,3427,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,F,VIC,16089.0,4469.0,5150.0,254.0,5404.0,1.15,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,geelong hospital cogeneration plant,geelong hospital cogeneration plant,geelong hospital cogeneration,momentum energy pty limited,gas,3428,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,F,VIC,43030.0,11953.0,16435.0,183.0,16618.0,1.37,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,royal melbourne hospital cogeneration plant,royal melbourne hospital cogeneration plant,royal melbourne hospital cogeneration,momentum energy pty limited,gas,3429,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOMENTUM ENERGY PTY LIMITED,ST. Vincent's Hospital Cogeneration Plant,F,VIC,19290.0,5359.0,6579.0,206.0,6785.0,1.23,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,st vincent s hospital cogeneration plant,st vincent s hospital cogeneration plant,st vincent s hospital cogeneration,momentum energy pty limited,gas,3430,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,777359.0,215933.0,38.0,701.0,739.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,moorabool wind farm pty ltd,moorabool wind farm,moorabool,moorabool wind farm (holding) pty ltd,wind,3431,Moorabool Wind Farm - Vic,WD00VC41,312.0,3342.0,Wind,2020-05-15,2020.0,Unsuspended,0.0,wind,canonical_name_state,matched,Moorabool Wind Farm - Vic,WD00VC41,312.0,3342.0,Wind,2020-05-15 00:00:00,2020.0,Unsuspended,0.0,wind,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,228005.0,63335.0,0.0,37.0,37.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,mortons lane windfarm pty ltd,mortons lane windfarm,mortons lane windfarm,mortons lane wind farm (holding) pty ltd,wind,3433,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,2134098.0,592805.0,46.0,357.0,403.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,murra warra wind farm,murra warra wind farm,murra warra,murra warra project co pty ltd,wind,3435,,,,,,,,,,,unmatched,unmatched_eligible,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,1834356.0,509543.0,88.0,2041.0,2129.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,bulgana green power hub,bulgana green power hub,bulgana green hub,neoen australia pty. ltd.,wind,3436,Bulgana Green Power Hub - Wind - VIC,WD00VC40,204.4,3384.0,Wind,2020-05-12,2020.0,Unsuspended,0.0,wind,canonical_name_state,matched,Bulgana Green Power Hub - Wind - VIC,WD00VC40,204.4,3384.0,Wind,2020-05-12 00:00:00,2020.0,Unsuspended,0.0,wind,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,663804.0,184390.0,41.0,1166.0,1207.0,0.0,On,NEM,Solar,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,numurkah solar farm pty ltd,numurkah solar farm,numurkah,neoen australia pty. ltd.,solar,3445,Numurkah Solar Farm - VIC,SRPVVCC6,5.98,3636.0,Solar,2018-08-14,2018.0,Unsuspended,0.0,solar,canonical_name_state,matched,Numurkah Solar Farm - VIC,SRPVVCC6,5.98,3636.0,Solar,2018-08-14 00:00:00,2018.0,Unsuspended,0.0,solar,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
NEOEN AUSTRALIA PTY. LTD.,VICTORIAN BIG BATTERY PTY LTD,F,VIC,0.0,0.0,574.0,15174.0,15748.0,0.0,On,NEM,Battery,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,victorian big battery pty ltd,victorian big battery,victorian big,neoen australia pty. ltd.,battery,3447,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1228.0,341.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,ballarat solar park,ballarat solar park,ballarat park,origin energy limited,solar,3453,Ballarat Solar Park - VIC,SRPVVC06,0.32,3350.0,Solar,2009-12-04,2009.0,Unsuspended,0.0,solar,canonical_name_state,matched,Ballarat Solar Park - VIC,SRPVVC06,0.32,3350.0,Solar,2009-12-04 00:00:00,2009.0,Unsuspended,0.0,solar,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1092.0,303.0,0.0,3.0,3.0,0.0,On,NEM,Solar,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,bendigo solar park,bendigo solar park,bendigo park,origin energy limited,solar,3454,Bendigo Solar Park - VIC,SRPVVC05,0.336,3551.0,Solar,2009-11-26,2009.0,Unsuspended,0.0,solar,canonical_name_state,matched,Bendigo Solar Park - VIC,SRPVVC05,0.336,3551.0,Solar,2009-11-26 00:00:00,2009.0,Unsuspended,0.0,solar,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,Drapac,F,VIC,88.0,25.0,16.0,1.0,17.0,0.65,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,drapac,drapac,drapac,origin energy limited,gas,3458,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,3.0,1.0,1.0,0.0,1.0,1.29,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,exhibition street,exhibition street,exhibition street,origin energy limited,gas,3460,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,412.0,114.0,71.0,5.0,76.0,0.62,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,la trobe,la trobe,la trobe,origin energy limited,gas,3462,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,1834357.0,509544.0,238014.0,8595.0,246609.0,0.47,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,mortlake power station,mortlake power station,mortlake,origin energy limited,gas,3464,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,1143267.0,317574.0,65.0,0.0,65.0,0.0,On,NEM,Wind,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,mount mercer wind farm pty ltd,mount mercer wind farm,mount mercer,peak renewables holdings pty ltd,wind,3488,Mt Mercer Wind Farm - VIC,WD00VC17,131.2,3352.0,Wind,2013-11-17,2013.0,Unsuspended,0.0,wind,canonical_name_state,matched,Mt Mercer Wind Farm - VIC,WD00VC17,131.2,3352.0,Wind,2013-11-17 00:00:00,2013.0,Unsuspended,0.0,wind,True,True,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,218774.0,60771.0,32637.0,706.0,33343.0,0.54,On,NEM,Gas,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,bairnsdale power station,bairnsdale power station,bairnsdale,pioneer sail holdings pty limited,gas,3490,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,32583778.0,9051049.0,10057098.0,1142.0,10058240.0,1.11,On,NEM,Brown Coal,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,loy yang b power station,loy yang b power station,loy yang b,pioneer sail holdings pty limited,coal,3492,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,81289.0,22580.0,24082.0,10143.0,34225.0,1.07,On,NEM,Biofuel,-,2021-22,2021,2022,2022,nger_electricity_2021-22.csv,visy energy coolaroo co gen,visy energy coolaroo gen,visy coolaroo gen,pratt consolidated holdings pty. ltd.,other,3561,,,,,,,,,,,outside_cer_scope_nonrenewable,outside_cer_scope_nonrenewable,,,,,,,,,,,False,False,142020.0,83288.0,3545413.0,70089.0,57653.0,713211.0,248496.2,2320.0
