reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,important_notes,reporting_period,reporting_year_start,reporting_year_end,abs_reference_year,source_file,facility_name_key,facility_name_canonical,facility_name_core,reporting_entity_key,primary_fuel_family,nger_row_id
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,58261.0,16184.0,787.0,0.0,787.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wingfield 2 lfg power station,wingfield 2 lfg power station,wingfield 2 lfg,ck william australia holdings pty ltd,bioenergy,2162
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,917001.0,254722.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bungala one solar farm,bungala one solar farm,bungala one,enel green power australia pty ltd,solar,2206
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,196508.0,54586.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bungala two solar farm,bungala two solar farm,bungala two,enel green power australia pty ltd,solar,2207
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,112880.0,31356.0,26864.0,1254.0,28118.0,0.86,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hallett power station,hallett power station,hallett,energyaustralia holdings limited,gas,2244
INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2341615.0,650448.0,103.0,975.0,1078.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3 wind farm,lake bonney stage 1 2 and 3,infigen energy limited,wind,2300
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,458647.0,127402.0,11.0,112.0,123.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,canunda wind farm,canunda wind farm,canunda,international power (australia) holdings pty limited,wind,2303
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,23709.0,6586.0,6829.0,337.0,7166.0,1.04,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,dry creek power station,dry creek power station,dry creek,international power (australia) holdings pty limited,gas,2304
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,27808.0,7724.0,6008.0,106.0,6114.0,0.78,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mintaro power station,mintaro power station,mintaro,international power (australia) holdings pty limited,gas,2306
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,9985607.0,2773780.0,1103517.0,3349.0,1106866.0,0.4,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,pelican point power station,pelican point power station,pelican point,international power (australia) holdings pty limited,gas,2307
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,2485.0,690.0,1118.0,359.0,1477.0,1.62,On,NEM,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,port lincoln power station,port lincoln power station,port lincoln,international power (australia) holdings pty limited,liquid_fuel,2308
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,1513.0,420.0,603.0,439.0,1042.0,1.43,On,NEM,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,snuggery power station,snuggery power station,snuggery,international power (australia) holdings pty limited,liquid_fuel,2309
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Willogoleche Wind Farm,F,SA,848872.0,235798.0,45.0,159.0,204.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,willogoleche wind farm,willogoleche wind farm,willogoleche,international power (australia) holdings pty limited,wind,2310
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,825645.0,229346.0,0.0,275.0,275.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lincoln gap wind farm operations pty ltd,lincoln gap wind farm operations,lincoln gap operations,lincoln gap operations pty ltd,wind,2325
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,32878.0,9133.0,507.0,0.0,507.0,0.06,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,nawma renewable energy facility,nawma renewable energy facility,nawma facility,lms energy pty ltd,bioenergy,2339
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,6365.0,1768.0,0.0,0.0,0.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,nawma solar facility,nawma solar facility,nawma facility,lms energy pty ltd,solar,2340
LMS ENERGY PTY LTD,SIMS Gillman Solar Facility,F,SA,1361.0,378.0,0.0,0.0,0.0,0.0,Off,Off-grid,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,sims gillman solar facility,sims gillman solar facility,sims gillman facility,lms energy pty ltd,solar,2347
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,43153.0,11987.0,696.0,0.0,696.0,0.06,Off,Off-grid,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,seaford heights renewable energy facility,seaford heights renewable energy facility,seaford heights facility,lms energy pty ltd,bioenergy,2345
MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,F,SA,559964.0,155546.0,90.0,0.0,90.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mount millar wind farm pty ltd,mount millar wind farm,mount millar,meridian energy australia pty limited,wind,2358
NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,0.0,198.0,3535.0,3733.0,0.0,On,NEM,Battery,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hornsdale power reserve pty ltd,hornsdale power reserve,hornsdale reserve,neoen australia pty. ltd.,battery,2372
NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,1297073.0,360298.0,27.0,85.0,112.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hwf1 pty ltd,hwf1,hwf1,neoen australia pty. ltd.,wind,2373
NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,1206708.0,335197.0,27.0,106.0,133.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hwf2 pty ltd,hwf2,hwf2,neoen australia pty. ltd.,wind,2374
NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,1271254.0,353126.0,27.0,95.0,122.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hwf3 pty ltd,hwf3,hwf3,neoen australia pty. ltd.,wind,2375
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,568444.0,157901.0,79665.0,414.0,80079.0,0.5,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,ladbroke grove power station,ladbroke grove power station,ladbroke grove,origin energy limited,gas,2395
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,689880.0,191633.0,134948.0,1299.0,136247.0,0.7,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,quarantine power station,quarantine power station,quarantine,origin energy limited,gas,2400
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1336674.0,371298.0,136.0,232.0,368.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,waterloo wind farm,waterloo wind farm,waterloo,palisade waterloo holdings pty ltd,wind,2410
RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,328555.0,91265.0,31.0,45.0,76.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,starfish hill wind farm,starfish hill wind farm,starfish hill,ratch - australia corporation pty ltd,wind,2486
SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,1526254.0,423960.0,72.0,140.0,212.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,snowtown south wind farm,snowtown south wind farm,snowtown south,snowtown south wind farm pty. ltd.,wind,2513
SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,1132533.0,314593.0,150.0,296.0,446.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,snowtown wind farm,snowtown wind farm,snowtown,snowtown wind farm pty ltd,wind,2514
SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,1530961.0,425267.0,84.0,179.0,263.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,snowtown wind farm stage 2,snowtown wind farm stage 2,snowtown stage 2,snowtown wind farm stage 2 pty. ltd.,wind,2515
SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,8615.0,2393.0,1652.0,529.0,2181.0,0.69,On,NEM,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,angaston power station,angaston power station,angaston,snowy hydro limited,liquid_fuel,2516
SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,11718.0,3255.0,2194.0,861.0,3055.0,0.67,On,NEM,Diesel,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lonsdale port stanvac power station,lonsdale port stanvac power station,lonsdale port stanvac,snowy hydro limited,liquid_fuel,2519
SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,595361.0,165378.0,53.0,0.0,53.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,clements gap wind farm,clements gap wind farm,clements gap,spic pacific energy pty ltd,wind,2524
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Coopers Cogeneration,F,SA,87599.0,24333.0,19168.0,0.0,19168.0,0.79,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,coopers cogeneration,coopers cogeneration,coopers cogeneration,sustainable energy infrastructure holdings pty limited,gas,2544
VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,685909.0,190530.0,27.0,565.0,592.0,0.0,On,NEM,Solar,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,tailem bend solar farm,tailem bend solar farm,tailem bend,vena energy services (australia) pty ltd,solar,2560
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1735689.0,482136.0,0.0,19.0,19.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bastyan hydro power station,bastyan hydro power station,bastyan,hydro-electric corporation,hydro,2260
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,286949.0,79708.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,butlers gorge hydro power station,butlers gorge hydro power station,butlers gorge,hydro-electric corporation,hydro,2261
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,805155.0,223654.0,0.0,41.0,41.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,catagunya hydro power station,catagunya hydro power station,catagunya,hydro-electric corporation,hydro,2262
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1487292.0,413137.0,0.0,559.0,559.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,cethana hydro power station,cethana hydro power station,cethana,hydro-electric corporation,hydro,2263
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,340195.0,94499.0,0.0,13.0,13.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,cluny hydro power station,cluny hydro power station,cluny,hydro-electric corporation,hydro,2264
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,821449.0,228180.0,0.0,26.0,26.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,devils gate hydro power station,devils gate hydro power station,devils gate,hydro-electric corporation,hydro,2265
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,859447.0,238735.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,fisher hydro power station,fisher hydro power station,fisher,hydro-electric corporation,hydro,2266
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,24844.0,6901.0,1542.0,0.0,1542.0,0.22,Off,Off-grid,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,flinders island power station,flinders island power station,flinders island,hydro-electric corporation,wind,2267
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5349196.0,1485888.0,4.0,64.0,68.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,gordon hydro power station,gordon hydro power station,gordon,hydro-electric corporation,hydro,2268
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2759787.0,766607.0,0.0,246.0,246.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,john butters hydro power station,john butters hydro power station,john butters,hydro-electric corporation,hydro,2269
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,53159.0,14766.0,4221.0,0.0,4221.0,0.29,Off,Off-grid,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,king island power station,king island power station,king island,hydro-electric corporation,wind,2270
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,250291.0,69525.0,0.0,16.0,16.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lake echo hydro power station,lake echo hydro power station,lake echo,hydro-electric corporation,hydro,2271
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,62056.0,17238.0,0.0,1.0,1.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lake margaret lower hydro power station,lake margaret lower hydro power station,lake margaret lower,hydro-electric corporation,hydro,2272
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,160436.0,44566.0,0.0,5.0,5.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lake margaret upper hydro power station,lake margaret upper hydro power station,lake margaret upper,hydro-electric corporation,hydro,2273
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1136297.0,315638.0,0.0,34.0,34.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,lemonthyme hydro power station,lemonthyme hydro power station,lemonthyme,hydro-electric corporation,hydro,2274
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1533187.0,425885.0,0.0,48.0,48.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,liapootah hydro power station,liapootah hydro power station,liapootah,hydro-electric corporation,hydro,2275
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1761927.0,489424.0,0.0,168.0,168.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mackintosh hydro power station,mackintosh hydro power station,mackintosh,hydro-electric corporation,hydro,2276
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,414294.0,115082.0,0.0,19.0,19.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,meadowbank hydro power station,meadowbank hydro power station,meadowbank,hydro-electric corporation,hydro,2277
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,478075.0,132799.0,0.0,13.0,13.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,paloona hydro power station,paloona hydro power station,paloona,hydro-electric corporation,hydro,2278
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,18493.0,5137.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,parangana hydro power station,parangana hydro power station,parangana,hydro-electric corporation,hydro,2279
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,2587472.0,718742.0,0.0,1401.0,1401.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,poatina hydro power station,poatina hydro power station,poatina,hydro-electric corporation,hydro,2280
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,4560088.0,1266691.0,0.0,1093.0,1093.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,reece hydro power station,reece hydro power station,reece,hydro-electric corporation,hydro,2281
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,504655.0,140182.0,0.0,22.0,22.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,repulse hydro power station,repulse hydro power station,repulse,hydro-electric corporation,hydro,2282
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,192108.0,53363.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,rowallan hydro power station,rowallan hydro power station,rowallan,hydro-electric corporation,hydro,2283
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,361362.0,100378.0,51824.0,1889.0,53713.0,0.52,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,tamar valley power station,tamar valley power station,tamar valley,hydro-electric corporation,gas,2284
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2095232.0,582009.0,0.0,92.0,92.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,tarraleah hydro power station,tarraleah hydro power station,tarraleah,hydro-electric corporation,hydro,2285
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1127434.0,313176.0,4.0,58.0,62.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,trevallyn hydro power station,trevallyn hydro power station,trevallyn,hydro-electric corporation,hydro,2286
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,762528.0,211813.0,0.0,52.0,52.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,tribute hydro power station,tribute hydro power station,tribute,hydro-electric corporation,hydro,2287
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,2117208.0,588113.0,0.0,124.0,124.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,tungatinah hydro power station,tungatinah hydro power station,tungatinah,hydro-electric corporation,hydro,2288
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,1027502.0,285417.0,0.0,29.0,29.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wayatinah hydro power station,wayatinah hydro power station,wayatinah,hydro-electric corporation,hydro,2289
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,185570.0,51547.0,0.0,54.0,54.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wilmot hydro power station,wilmot hydro power station,wilmot,hydro-electric corporation,hydro,2290
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,31201.0,8667.0,460.0,0.0,460.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,copping renewable energy facility,copping renewable energy facility,copping facility,lms energy pty ltd,bioenergy,2332
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,34146.0,9485.0,497.0,0.0,497.0,0.05,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,remount renewable energy facility,remount renewable energy facility,remount facility,lms energy pty ltd,bioenergy,2343
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,247463.0,68740.0,5303.0,32.0,5335.0,0.08,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,granville harbour wind farm,granville harbour wind farm,granville harbour,palisade granville harbour investments pty ltd,wind,2408
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,2384856.0,662460.0,143.0,131.0,274.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,musselroe wind farm pty ltd,musselroe wind farm,musselroe,shenhua clean energy holdings pty limited,wind,2510
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,906901.0,251917.0,73.0,23.0,96.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,woolnorth bluff point wind farm pty ltd,woolnorth bluff point wind farm,woolnorth bluff point,shenhua clean energy holdings pty limited,wind,2511
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,1037445.0,288179.0,98.0,26.0,124.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,woolnorth studland bay wind farm pty ltd,woolnorth studland bay wind farm,woolnorth studland bay,shenhua clean energy holdings pty limited,wind,2512
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,F,TAS,26853.0,7459.0,293.0,0.0,293.0,0.04,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,glenorchy landfill,glenorchy landfill,glenorchy landfill,sustainable energy infrastructure holdings pty limited,bioenergy,2545
SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,F,TAS,18980.0,5272.0,346.0,0.0,346.0,0.07,On,NEM,Landfill Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,hobart landfill,hobart landfill,hobart landfill,sustainable energy infrastructure holdings pty limited,bioenergy,2546
TASMANIAN IRRIGATION PTY LTD,Midlands Power Station,F,TAS,141987.0,39441.0,0.0,0.0,0.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,midlands power station,midlands power station,midlands,tasmanian irrigation pty ltd,hydro,2554
WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,278313.0,77039.0,113.0,63.0,176.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,wild cattle hill wind farm,wild cattle hill wind farm,wild cattle hill,wild cattle hill pty ltd,wind,2566
ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,F,VIC,1086174.0,301715.0,49.0,308.0,357.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mount gellibrand wind farm,mount gellibrand wind farm,mount gellibrand,acciona energy oceania pty ltd,wind,2057
ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,F,VIC,2414107.0,670585.0,139.0,452.0,591.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,waubra wind farm,waubra wind farm,waubra,acciona energy oceania pty ltd,wind,2058
AGL ENERGY LIMITED,Banimboola Hydro,F,VIC,126183.0,35051.0,8.0,39.0,47.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,banimboola hydro,banimboola hydro,banimboola,agl energy limited,hydro,2060
AGL ENERGY LIMITED,Bogong Power Station,F,VIC,302433.0,84009.0,79.0,585.0,664.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,bogong power station,bogong power station,bogong,agl energy limited,hydro,2063
AGL ENERGY LIMITED,Clover Hydro,F,VIC,804.0,223.0,2.0,406.0,408.0,0.01,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,clover hydro,clover hydro,clover,agl energy limited,hydro,2065
AGL ENERGY LIMITED,Dartmouth Hydro,F,VIC,1035344.0,287595.0,0.0,242.0,242.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,dartmouth hydro,dartmouth hydro,dartmouth,agl energy limited,hydro,2067
AGL ENERGY LIMITED,Eildon Hydro,F,VIC,361514.0,100421.0,0.0,193.0,193.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,eildon hydro,eildon hydro,eildon,agl energy limited,hydro,2068
AGL ENERGY LIMITED,Loy Yang Power Station and Mine,F,VIC,52787806.0,14663279.0,16683326.0,242951.0,16926277.0,1.14,On,NEM,Brown Coal,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,loy yang power station and mine,loy yang power station and mine,loy yang and mine,agl energy limited,coal,2077
AGL ENERGY LIMITED,Macarthur Wind Farm,F,VIC,3436848.0,954680.0,12421.0,3184.0,15605.0,0.01,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,macarthur wind farm,macarthur wind farm,macarthur,agl energy limited,wind,2078
AGL ENERGY LIMITED,McKay Creek Hydro,F,VIC,375870.0,104408.0,0.0,4553.0,4553.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,mckay creek hydro,mckay creek hydro,mckay creek,agl energy limited,hydro,2079
AGL ENERGY LIMITED,Oaklands Hill Wind Farm,F,VIC,716825.0,199118.0,73.0,481.0,554.0,0.0,On,NEM,Wind,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,oaklands hill wind farm,oaklands hill wind farm,oaklands hill,agl energy limited,wind,2081
AGL ENERGY LIMITED,Rubicon Hydro Scheme,F,VIC,17216.0,4782.0,0.0,93.0,93.0,0.0,On,NEM,Hydro,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,rubicon hydro scheme,rubicon hydro scheme,rubicon scheme,agl energy limited,hydro,2082
AGL ENERGY LIMITED,Somerton Power Station,F,VIC,344085.0,95579.0,67041.0,1720.0,68761.0,0.7,On,NEM,Gas,-,2019-20,2019,2020,2020,nger_electricity_2019-20.xlsx,somerton power station,somerton power station,somerton,agl energy limited,gas,2084
