ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,,,5.4,5.3,5.2,5.2,5.1,5,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,,,5.8,5.7,5.7,5.6,5.5,5.4,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,,,5.7,5.7,5.8,5.8,5.7,5.6,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,,,5.6,5.5,5.4,5.5,5.6,5.7,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,,,6.3,6.2,5.9,5.8,5.9,5.8,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,,,6.6,6.6,6.5,6.5,6.6,6.6,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,,,6.7,6.7,6.7,6.7,6.8,6.8,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,,,6.5,6.6,6.7,6.7,6.8,6.8,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,,,5.9,5.9,6,6.1,6.2,6.4,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,,,6.5,6.3,6.1,5.9,5.8,5.7,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,,,6.3,6.3,6.4,6.4,6.3,6.2,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,,,6.6,6.6,6.4,6.3,6.1,6,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,,,6.2,6.3,6.4,6.4,6.4,6.3,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,,,5.7,5.7,5.8,5.8,5.8,5.8,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,,,5,5.2,5.3,5.3,5.3,5.2,
