ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,,,5.4,5.3,5.2,5.3,5.4,5.6,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,,,5.8,5.6,5.4,5.2,5.1,4.9,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,,,6.6,6.7,6.9,6.7,6.5,6.4,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,,,6.3,6.5,6.8,6.9,7,7,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,,,6,6.2,6.3,6.3,6.4,6.5,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,,,5.7,5.6,5.7,5.9,5.9,6,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,,,6.5,6.3,6,5.8,5.7,5.6,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,,,6.4,6.4,6.5,6.6,6.5,6.4,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,,,7.2,7,6.7,6.6,6.4,6.3,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,,,6.8,6.9,7,7,7,7,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,,,6.3,6.2,6.2,6.3,6.4,6.4,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,,,5.4,5.6,5.7,5.6,5.7,5.7,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,,,3.7,3.8,4,4.3,4.5,4.7,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,,,2.6,2.6,2.7,2.8,2.8,3,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,,,2.7,2.7,2.7,2.8,2.8,2.9,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,,,29596,29507,29435,29328,29143,28585,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,,,32325,32310,32067,31819,31428,30944,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,,,33392,33939,34269,33938,33589,33164,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,,,31005,30840,30709,31679,32739,33763,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,,,33420,32474,32087,31031,30440,29856,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,,,36614,38019,40096,39194,38157,36698,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,,,34796,36891,39025,40099,40998,41400,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,,,32289,34063,35475,36285,37078,37712,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,,,30701,31009,31657,32720,33490,34297,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,,,35180,34796,33861,32824,32172,31998,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,,,34563,35069,36283,36900,36756,36191,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,,,38833,38543,37620,36588,35893,35634,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,,,36815,37847,38672,39351,39522,39579,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,,,33905,34400,34955,35418,35866,36463,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,,,29242,30685,31758,31656,31926,32285,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,,,19822,20847,21833,23805,25308,26327,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,,,13082,13778,14499,15058,15516,16360,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,,,12261,12561,12938,13358,13717,14240,
